Klucz,Prawdopodobieństwo awarii,Koszt naprawy awarii,Czas naprawy [godz.],Moc zamówiona na wyłączonym obszarze [MW],Moc rzeczywista,Koszt niesprzedania ciepła,Całkowity koszt awarii,Ryzyko
93773,0.008,4593.2,8.5,0.7,0.7,917.0,5510.2,45.4
30967,0.007,5552.2,8.5,0.5,0.5,667.4,6219.6,45.4
32819,0.008,5426.7,8.5,0.2,0.2,294.2,5720.9,45.4
32503,0.008,5198.2,8.5,0.5,0.5,578.1,5776.3,45.3
103231,0.009,4529.0,8.5,0.5,0.5,628.6,5157.6,45.2
141571,0.007,5498.7,8.5,0.6,0.6,796.6,6295.3,45.1
112169,0.01,4408.8,8.5,0.2,0.2,207.5,4616.3,45.1
138889,0.01,3921.4,8.5,0.4,0.4,505.2,4426.6,45.1
32771,0.008,4996.8,8.5,0.4,0.4,501.2,5498.0,45.1
139245,0.011,3921.4,8.5,0.3,0.3,335.5,4256.9,45.1
31555,0.007,5498.7,8.5,0.6,0.6,796.6,6295.3,45.1
65647,0.01,4334.6,8.5,0.3,0.3,352.3,4687.0,45.0
33559,0.009,4130.3,8.5,0.8,0.8,1014.8,5145.1,45.0
32899,0.008,5116.2,8.5,0.5,0.5,601.9,5718.1,45.0
79983,0.006,5403.4,8.5,1.2,1.2,1513.2,6916.6,45.0
33703,0.008,5089.2,8.5,0.5,0.5,678.9,5768.1,45.0
28743,0.007,6027.2,8.5,0.2,0.2,281.9,6309.2,44.9
23273,0.007,4802.2,8.5,1.5,1.5,1873.7,6675.9,44.9
141931,0.007,5077.6,8.5,1.3,1.3,1592.5,6670.0,44.8
100330,0.01,3945.9,8.5,0.5,0.5,683.2,4629.2,44.8
95104,0.007,5175.2,8.5,0.9,0.9,1145.9,6321.1,44.8
111154,0.01,4308.9,8.5,0.3,0.3,342.8,4651.6,44.8
91858,0.009,4288.5,8.5,0.4,0.4,513.7,4802.2,44.7
31139,0.008,5208.1,8.5,0.5,0.5,609.1,5817.3,44.7
23109,0.006,5301.4,8.5,1.4,1.4,1817.2,7118.6,44.7
91596,0.008,5089.4,8.5,0.2,0.2,225.9,5315.4,44.7
24607,0.008,5243.2,8.5,0.2,0.2,308.9,5552.2,44.7
27311,0.007,5348.5,8.5,0.6,0.6,707.0,6055.5,44.6
99801,0.009,4396.1,8.5,0.6,0.6,721.3,5117.5,44.6
28095,0.008,5461.9,8.5,0.2,0.2,301.2,5763.1,44.6
26219,0.008,5461.9,8.5,0.2,0.2,314.0,5775.9,44.6
86522,0.005,6029.2,8.5,1.7,1.7,2114.3,8143.5,44.6
30603,0.007,5992.5,8.5,0.4,0.4,501.0,6493.5,44.5
31815,0.007,5992.5,8.5,0.4,0.4,501.0,6493.5,44.5
106518,0.009,4332.1,8.5,0.3,0.3,418.7,4750.8,44.5
140368,0.005,6029.2,8.5,1.7,1.7,2114.3,8143.5,44.5
23711,0.008,4908.9,8.5,0.7,0.7,927.8,5836.7,44.5
94596,0.007,5217.6,8.5,0.9,0.9,1196.1,6413.7,44.5
141527,0.01,4227.6,8.5,0.1,0.1,181.2,4408.7,44.5
39066,0.008,5286.8,8.5,0.4,0.4,488.8,5775.6,44.5
32187,0.007,6153.5,8.5,0.3,0.3,360.0,6513.5,44.5
30999,0.008,5339.1,8.5,0.3,0.3,444.1,5783.2,44.5
28739,0.007,5337.9,8.5,1.2,1.2,1490.6,6828.5,44.5
28091,0.008,5320.1,8.5,0.4,0.4,463.7,5783.8,44.5
101756,0.008,5052.4,8.5,0.6,0.6,753.1,5805.5,44.4
93522,0.008,4548.1,8.5,0.7,0.7,882.1,5430.2,44.4
108250,0.009,4444.6,8.5,0.3,0.3,354.6,4799.2,44.4
142687,0.007,5209.1,8.5,0.8,0.8,1030.0,6239.2,44.4
30695,0.008,5256.9,8.5,0.2,0.2,308.9,5565.8,44.4
25999,0.008,5256.9,8.5,0.2,0.2,308.9,5565.8,44.4
32015,0.008,5152.5,8.5,0.2,0.2,226.3,5378.8,44.4
31043,0.008,4996.8,8.5,0.3,0.3,364.9,5361.7,44.4
25595,0.008,5165.5,8.5,0.5,0.5,648.9,5814.3,44.4
22613,0.008,5446.8,8.5,0.3,0.3,347.5,5794.3,44.4
101810,0.006,5447.8,8.5,1.2,1.2,1551.0,6998.8,44.4
142982,0.006,4981.4,8.5,1.8,1.8,2301.2,7282.6,44.3
113322,0.01,4334.0,8.5,0.1,0.1,181.4,4515.4,44.3
31203,0.006,6602.3,8.5,0.3,0.3,392.1,6994.4,44.3
93680,0.008,4504.2,8.5,0.7,0.7,902.2,5406.5,44.3
65663,0.008,5391.6,8.5,0.2,0.2,271.3,5663.0,44.3
79561,0.006,4981.4,8.5,1.8,1.8,2301.2,7282.6,44.3
31775,0.008,5502.9,8.5,0.1,0.1,181.5,5684.4,44.3
69629,0.006,5447.8,8.5,1.2,1.2,1551.0,6998.8,44.3
31811,0.007,5746.3,8.5,0.6,0.6,785.2,6531.5,44.3
33131,0.008,5209.2,8.5,0.2,0.2,239.1,5448.4,44.3
26071,0.009,4756.2,8.5,0.3,0.3,443.1,5199.3,44.2
94710,0.007,5209.1,8.5,0.8,0.8,979.7,6188.9,44.2
22605,0.008,5446.8,8.5,0.2,0.2,288.6,5735.5,44.2
34043,0.007,5154.7,8.5,1.1,1.1,1338.3,6492.9,44.1
31707,0.007,5861.9,8.5,0.4,0.4,515.4,6377.3,44.1
32123,0.007,5475.4,8.5,0.7,0.7,874.1,6349.5,44.1
32971,0.008,5496.6,8.5,0.2,0.2,280.4,5777.1,44.1
30463,0.007,5334.6,8.5,0.5,0.5,603.7,5938.3,44.1
106680,0.009,4488.9,8.5,0.2,0.2,286.5,4775.4,44.1
32239,0.007,5722.9,8.5,0.4,0.4,454.6,6177.5,44.0
139356,0.01,4227.6,8.5,0.1,0.1,122.1,4349.7,44.0
83429,0.004,7622.2,8.5,2.0,2.0,2514.8,10137.0,44.0
32847,0.008,5102.3,8.5,0.5,0.5,661.8,5764.2,44.0
142610,0.011,3718.7,8.5,0.3,0.3,318.2,4036.9,44.0
34595,0.008,5426.7,8.5,0.2,0.2,284.1,5710.8,44.0
27177,0.009,4479.1,8.5,0.2,0.2,273.6,4752.7,44.0
34977,0.009,4479.1,8.5,0.2,0.2,273.6,4752.7,44.0
142253,0.011,3732.6,8.5,0.2,0.2,316.5,4049.1,43.9
32447,0.008,5320.1,8.5,0.3,0.3,385.1,5705.2,43.9
28751,0.008,5168.7,8.5,0.2,0.2,241.3,5410.0,43.9
112225,0.01,3921.4,8.5,0.4,0.4,516.9,4438.3,43.9
32559,0.007,5035.4,8.5,1.3,1.3,1612.0,6647.3,43.9
94893,0.007,5266.0,8.5,0.8,0.8,1040.4,6306.4,43.9
94617,0.007,5465.1,8.5,0.7,0.7,879.0,6344.1,43.9
31027,0.007,6266.5,8.5,0.3,0.3,429.6,6696.1,43.8
141500,0.01,3921.4,8.5,0.3,0.3,337.2,4258.5,43.8
143815,0.006,4293.9,8.5,2.1,2.1,2646.8,6940.7,43.8
28187,0.008,4965.7,8.5,0.3,0.3,330.6,5296.2,43.8
94722,0.007,5175.2,8.5,0.9,0.9,1164.2,6339.4,43.7
32619,0.007,5292.1,8.5,0.5,0.5,620.6,5912.7,43.7
28791,0.009,4655.4,8.5,0.2,0.2,317.7,4973.1,43.7
79494,0.01,3946.7,8.5,0.2,0.2,293.4,4240.1,43.7
32647,0.007,5705.3,8.5,0.2,0.2,221.9,5927.2,43.7
34307,0.009,4509.7,8.5,0.2,0.2,250.7,4760.3,43.7
103219,0.008,5382.8,8.5,0.3,0.3,377.6,5760.4,43.6
31687,0.007,5510.2,8.5,0.4,0.4,522.3,6032.5,43.6
32071,0.008,5486.2,8.5,0.2,0.2,228.7,5714.9,43.6
28731,0.007,5920.6,8.5,0.4,0.4,563.1,6483.7,43.6
142304,0.011,3732.6,8.5,0.3,0.3,403.6,4136.2,43.6
32763,0.007,5337.9,8.5,1.0,1.0,1329.6,6667.5,43.6
32463,0.007,5337.9,8.5,1.0,1.0,1329.6,6667.5,43.6
32355,0.008,5208.1,8.5,0.4,0.4,562.7,5770.8,43.6
104506,0.006,5403.4,8.5,1.2,1.2,1509.7,6913.2,43.6
34259,0.009,4509.7,8.5,0.2,0.2,257.9,4767.5,43.6
32119,0.007,4853.1,8.5,0.8,0.8,1002.9,5856.0,43.6
112647,0.009,4352.5,8.5,0.3,0.3,376.7,4729.3,43.5
100278,0.009,4312.7,8.5,0.6,0.6,794.6,5107.2,43.5
101327,0.009,4312.7,8.5,0.6,0.6,798.9,5111.6,43.5
73005,0.007,5163.9,8.5,0.6,0.6,805.0,5968.9,43.5
31543,0.008,5034.3,8.5,0.2,0.2,268.5,5302.8,43.4
113601,0.004,4367.5,8.5,5.2,5.2,6564.9,10932.4,43.4
33811,0.004,7720.1,8.5,1.6,1.6,2096.9,9817.0,43.4
33827,0.004,7720.1,8.5,1.6,1.6,2096.9,9817.0,43.4
33819,0.004,7720.1,8.5,1.6,1.6,2096.9,9817.0,43.4
108254,0.007,6044.1,8.5,0.5,0.5,601.4,6645.5,43.3
33455,0.007,4853.1,8.5,0.8,0.8,987.6,5840.8,43.3
22593,0.008,5228.8,8.5,0.3,0.3,337.8,5566.6,43.3
25791,0.007,5217.6,8.5,0.9,0.9,1196.1,6413.7,43.3
31563,0.007,5680.7,8.5,0.5,0.5,650.9,6331.6,43.3
111410,0.007,4693.5,8.5,1.1,1.1,1430.7,6124.2,43.3
33283,0.008,4782.5,8.5,0.7,0.7,919.9,5702.4,43.3
73834,0.008,4782.5,8.5,0.7,0.7,919.9,5702.4,43.3
138125,0.01,4024.1,8.5,0.1,0.1,104.1,4128.1,43.3
32931,0.008,5256.9,8.5,0.2,0.2,303.6,5560.5,43.2
139280,0.01,3798.6,8.5,0.3,0.3,358.4,4157.0,43.2
94899,0.008,4593.2,8.5,0.7,0.7,918.5,5511.7,43.2
85398,0.006,5134.1,8.5,1.4,1.4,1834.9,6969.0,43.2
34903,0.008,5353.4,8.5,0.2,0.2,300.3,5653.7,43.2
28895,0.008,5353.4,8.5,0.2,0.2,300.3,5653.7,43.2
31951,0.008,5208.1,8.5,0.3,0.3,392.4,5600.6,43.2
28691,0.007,4788.4,8.5,1.0,1.0,1217.8,6006.2,43.2
35071,0.01,3946.7,8.5,0.3,0.3,349.6,4296.2,43.2
33459,0.008,5301.7,8.5,0.1,0.1,183.0,5484.6,43.2
82202,0.007,5436.8,8.5,0.7,0.7,902.5,6339.3,43.2
94436,0.005,6053.1,8.5,2.5,2.5,3122.6,9175.7,43.2
94432,0.005,6053.1,8.5,2.5,2.5,3122.6,9175.7,43.2
84686,0.008,4593.2,8.5,0.7,0.7,918.5,5511.7,43.1
31575,0.007,5420.6,8.5,0.6,0.6,736.9,6157.5,43.1
32107,0.007,5530.0,8.5,0.4,0.4,563.1,6093.1,43.1
81043,0.007,5266.0,8.5,1.0,1.0,1282.1,6548.2,43.1
96341,0.004,7560.2,8.5,1.9,1.9,2428.9,9989.1,43.1
94919,0.007,5086.3,8.5,0.5,0.5,653.5,5739.9,43.0
111046,0.01,3756.0,8.5,0.4,0.4,472.5,4228.5,43.0
139351,0.01,4081.7,8.5,0.1,0.1,150.6,4232.3,43.0
39086,0.008,4943.8,8.5,0.4,0.4,496.7,5440.5,43.0
99208,0.009,4333.1,8.5,0.5,0.5,635.4,4968.6,43.0
32099,0.007,5440.1,8.5,0.7,0.7,837.8,6277.9,43.0
142485,0.004,7727.0,8.5,2.2,2.2,2771.8,10498.9,42.9
65659,0.008,5242.4,8.5,0.2,0.2,255.3,5497.7,42.9
32399,0.009,4509.7,8.5,0.3,0.3,328.9,4838.6,42.9
143012,0.006,6620.5,8.5,0.4,0.4,548.8,7169.3,42.9
32039,0.007,5440.1,8.5,0.7,0.7,874.9,6314.9,42.9
31407,0.005,5645.5,8.5,1.7,1.7,2167.4,7812.8,42.9
27107,0.007,5507.8,8.5,0.2,0.2,224.5,5732.3,42.9
138735,0.007,5353.5,8.5,0.4,0.4,465.5,5819.0,42.9
106349,0.01,4146.9,8.5,0.3,0.3,359.5,4506.4,42.8
33835,0.004,7647.8,8.5,1.5,1.5,1913.6,9561.4,42.8
33843,0.004,7647.8,8.5,1.5,1.5,1913.6,9561.4,42.8
34267,0.004,7647.8,8.5,1.5,1.5,1913.6,9561.4,42.8
33307,0.008,4782.5,8.5,0.7,0.7,869.5,5652.0,42.8
139276,0.01,3798.6,8.5,0.3,0.3,338.2,4136.8,42.8
139185,0.01,3921.4,8.5,0.3,0.3,347.5,4268.8,42.8
105837,0.008,4593.2,8.5,0.7,0.7,918.5,5511.7,42.8
143027,0.011,3732.6,8.5,0.2,0.2,316.5,4049.1,42.8
106406,0.01,3906.8,8.5,0.4,0.4,481.9,4388.6,42.8
31507,0.008,5229.3,8.5,0.2,0.2,234.0,5463.3,42.8
142692,0.007,5379.0,8.5,0.4,0.4,497.3,5876.3,42.7
100743,0.004,7692.9,8.5,1.9,1.9,2398.6,10091.5,42.7
93790,0.007,5435.2,8.5,0.6,0.6,720.5,6155.7,42.7
111025,0.01,3756.0,8.5,0.4,0.4,446.9,4202.9,42.7
31771,0.008,5021.0,8.5,0.2,0.2,225.6,5246.6,42.6
105801,0.008,4193.8,8.5,0.7,0.7,867.1,5060.9,42.6
39034,0.008,5132.9,8.5,0.4,0.4,475.1,5607.9,42.6
104369,0.008,4959.4,8.5,0.4,0.4,501.2,5460.7,42.6
32323,0.008,4815.8,8.5,0.3,0.3,375.2,5191.0,42.6
31119,0.007,5449.4,8.5,0.4,0.4,525.7,5975.1,42.5
91824,0.009,4303.7,8.5,0.3,0.3,359.6,4663.3,42.5
96483,0.007,4667.4,8.5,0.9,0.9,1116.7,5784.1,42.5
83259,0.007,5022.5,8.5,1.2,1.2,1506.0,6528.5,42.5
30691,0.008,5056.3,8.5,0.5,0.5,592.7,5649.1,42.5
32507,0.007,5086.3,8.5,0.5,0.5,632.9,5719.3,42.5
111021,0.01,4227.6,8.5,0.2,0.2,220.4,4448.0,42.4
32439,0.007,5695.5,8.5,0.3,0.3,370.9,6066.4,42.4
34815,0.007,5143.8,8.5,0.5,0.5,573.0,5716.8,42.4
106058,0.009,4239.0,8.5,0.3,0.3,363.3,4602.3,42.4
32155,0.008,5208.1,8.5,0.3,0.3,424.7,5632.8,42.4
106370,0.009,4334.0,8.5,0.2,0.2,229.3,4563.3,42.4
105525,0.008,4194.8,8.5,0.6,0.6,804.6,4999.5,42.3
65754,0.008,4726.6,8.5,0.5,0.5,577.5,5304.1,42.3
112189,0.01,3718.7,8.5,0.3,0.3,371.8,4090.5,42.3
31435,0.006,6266.5,8.5,0.3,0.3,397.2,6663.7,42.3
31931,0.006,5173.0,8.5,1.1,1.1,1382.8,6555.8,42.3
31835,0.007,5949.7,8.5,0.3,0.3,420.4,6370.1,42.2
31423,0.007,5949.7,8.5,0.3,0.3,420.4,6370.1,42.2
31619,0.007,5949.7,8.5,0.3,0.3,420.4,6370.1,42.2
30959,0.008,5101.8,8.5,0.2,0.2,215.7,5317.5,42.2
114349,0.008,4724.4,8.5,0.2,0.2,288.7,5013.1,42.2
32235,0.007,5147.1,8.5,0.5,0.5,596.0,5743.1,42.2
100318,0.009,4408.8,8.5,0.2,0.2,276.8,4685.6,42.1
108058,0.009,4303.7,8.5,0.3,0.3,330.7,4634.4,42.1
75831,0.008,5261.0,8.5,0.1,0.1,190.6,5451.7,42.1
32267,0.008,5261.0,8.5,0.1,0.1,169.7,5430.8,42.1
25803,0.009,3977.4,8.5,0.7,0.7,870.0,4847.3,42.1
32467,0.008,5306.3,8.5,0.2,0.2,290.8,5597.2,42.1
31367,0.008,4943.8,8.5,0.3,0.3,407.3,5351.1,42.0
96541,0.007,5761.3,8.5,0.3,0.3,384.3,6145.5,42.0
24963,0.008,4811.6,8.5,0.5,0.5,617.0,5428.6,42.0
114473,0.01,4081.7,8.5,0.1,0.1,170.4,4252.1,42.0
140851,0.009,3921.4,8.5,0.5,0.5,689.4,4610.8,42.0
139309,0.011,3615.8,8.5,0.2,0.2,284.5,3900.2,42.0
84608,0.007,5644.1,8.5,0.5,0.5,678.0,6322.0,42.0
113287,0.01,4081.7,8.5,0.1,0.1,170.4,4252.1,41.9
112741,0.01,3798.6,8.5,0.3,0.3,358.4,4157.0,41.9
139322,0.011,3615.8,8.5,0.2,0.2,284.5,3900.2,41.8
33959,0.007,5152.9,8.5,0.4,0.4,541.1,5694.0,41.8
86648,0.008,4396.1,8.5,0.7,0.7,898.1,5294.3,41.8
98084,0.009,4216.7,8.5,0.4,0.4,570.9,4787.5,41.8
139307,0.011,3615.8,8.5,0.2,0.2,244.5,3860.3,41.6
100717,0.009,4127.6,8.5,0.5,0.5,662.3,4789.9,41.6
94652,0.004,7214.5,8.5,1.8,1.8,2246.6,9461.2,41.6
110179,0.01,3921.4,8.5,0.3,0.3,346.4,4267.7,41.5
93055,0.008,4529.0,8.5,0.5,0.5,628.6,5157.6,41.5
102630,0.008,4438.7,8.5,0.8,0.8,1073.3,5512.0,41.5
108623,0.01,3921.4,8.5,0.3,0.3,377.1,4298.5,41.5
138727,0.007,5926.0,8.5,0.3,0.3,402.0,6328.1,41.5
138675,0.007,5926.0,8.5,0.3,0.3,402.0,6328.1,41.5
30455,0.006,5277.9,8.5,1.0,1.0,1237.5,6515.4,41.5
101956,0.008,4259.4,8.5,0.5,0.5,648.8,4908.2,41.5
30687,0.007,5461.2,8.5,0.2,0.2,289.9,5751.0,41.4
32871,0.007,5382.8,8.5,0.1,0.1,158.6,5541.4,41.4
33139,0.008,4910.1,8.5,0.2,0.2,201.8,5111.9,41.4
108240,0.01,3921.4,8.5,0.3,0.3,336.3,4257.7,41.4
92985,0.007,5052.4,8.5,0.6,0.6,808.5,5860.9,41.4
31683,0.006,6240.0,8.5,0.2,0.2,232.4,6472.5,41.3
69704,0.008,4593.2,8.5,0.7,0.7,909.8,5503.0,41.3
108627,0.008,4414.7,8.5,0.6,0.6,717.3,5132.1,41.3
93029,0.007,5052.4,8.5,0.6,0.6,808.5,5860.9,41.3
139303,0.01,3732.6,8.5,0.2,0.2,261.8,3994.3,41.3
139297,0.01,3732.6,8.5,0.2,0.2,267.5,4000.1,41.3
141429,0.01,3732.6,8.5,0.2,0.2,285.2,4017.8,41.3
26011,0.007,5382.8,8.5,0.1,0.1,153.1,5536.0,41.3
32679,0.008,4965.7,8.5,0.3,0.3,373.0,5338.7,41.3
114489,0.01,3718.7,8.5,0.2,0.2,286.7,4005.4,41.3
32339,0.007,5143.8,8.5,0.4,0.4,448.9,5592.7,41.3
141879,0.01,3732.6,8.5,0.2,0.2,278.5,4011.1,41.3
31015,0.007,5284.5,8.5,0.4,0.4,560.1,5844.6,41.3
34471,0.006,6240.0,8.5,0.2,0.2,232.4,6472.5,41.3
31243,0.006,6240.0,8.5,0.3,0.3,439.1,6679.1,41.2
111091,0.009,4404.3,8.5,0.2,0.2,298.7,4703.1,41.2
97815,0.007,4724.4,8.5,0.6,0.6,778.9,5503.3,41.2
113945,0.007,4057.9,8.5,1.2,1.2,1574.3,5632.2,41.2
24047,0.007,5232.1,8.5,0.4,0.4,461.8,5694.0,41.2
105873,0.008,4301.7,8.5,0.6,0.6,788.8,5090.5,41.1
106186,0.009,3921.4,8.5,0.4,0.4,445.6,4366.9,41.1
101358,0.008,4133.6,8.5,0.6,0.6,707.0,4840.6,41.1
31727,0.007,5243.8,8.5,0.5,0.5,640.2,5884.1,41.1
39038,0.008,5215.7,8.5,0.2,0.2,218.2,5433.9,41.0
24911,0.007,4635.4,8.5,1.0,1.0,1298.8,5934.2,41.0
102749,0.008,4337.6,8.5,0.5,0.5,592.8,4930.4,41.0
100725,0.006,5243.9,8.5,1.2,1.2,1519.6,6763.5,41.0
112972,0.01,4024.1,8.5,0.1,0.1,104.1,4128.1,40.9
138681,0.007,5053.5,8.5,0.6,0.6,748.3,5801.8,40.9
31587,0.007,5722.0,8.5,0.4,0.4,481.6,6203.6,40.9
31731,0.007,5555.9,8.5,0.5,0.5,641.9,6197.9,40.9
96007,0.009,4170.3,8.5,0.5,0.5,619.6,4789.9,40.9
31999,0.007,5497.1,8.5,0.3,0.3,412.8,5909.9,40.9
34327,0.005,7335.9,8.5,1.3,1.3,1627.7,8963.6,40.9
33847,0.005,7335.9,8.5,1.3,1.3,1627.7,8963.6,40.9
95176,0.005,7139.7,8.5,0.8,0.8,972.2,8111.9,40.9
32547,0.007,5256.5,8.5,0.2,0.2,225.3,5481.9,40.9
142475,0.009,4308.9,8.5,0.3,0.3,439.2,4748.1,40.9
31539,0.007,5082.4,8.5,0.3,0.3,442.4,5524.8,40.9
33987,0.006,6245.8,8.5,0.4,0.4,541.7,6787.4,40.8
94889,0.006,6245.8,8.5,0.4,0.4,541.7,6787.4,40.8
96107,0.007,5497.1,8.5,0.3,0.3,412.8,5909.9,40.8
79192,0.007,5497.1,8.5,0.3,0.3,412.8,5909.9,40.8
25655,0.007,5360.2,8.5,0.2,0.2,260.6,5620.9,40.8
33023,0.005,6500.8,8.5,1.1,1.1,1356.9,7857.7,40.7
101388,0.009,4065.1,8.5,0.5,0.5,698.5,4763.6,40.7
26227,0.007,5793.9,8.5,0.2,0.2,302.7,6096.7,40.7
32443,0.007,5008.0,8.5,0.5,0.5,647.9,5655.9,40.7
102759,0.008,4724.4,8.5,0.3,0.3,386.9,5111.3,40.6
79268,0.007,5435.2,8.5,0.6,0.6,754.5,6189.7,40.6
99181,0.008,4246.3,8.5,0.6,0.6,779.5,5025.8,40.6
27207,0.007,5387.7,8.5,0.3,0.3,440.2,5827.9,40.6
32083,0.006,5257.7,8.5,1.3,1.3,1628.2,6886.0,40.6
32095,0.007,5497.1,8.5,0.3,0.3,381.8,5878.9,40.5
142334,0.009,4038.8,8.5,0.3,0.3,401.2,4440.0,40.5
31659,0.006,6076.7,8.5,0.2,0.2,252.9,6329.6,40.5
96327,0.008,4247.3,8.5,0.6,0.6,798.9,5046.3,40.5
30243,0.008,4578.7,8.5,0.2,0.2,217.3,4796.0,40.4
31007,0.007,5667.7,8.5,0.3,0.3,321.8,5989.5,40.4
28755,0.007,5008.0,8.5,0.5,0.5,647.9,5655.9,40.4
31859,0.007,5497.1,8.5,0.3,0.3,323.8,5820.9,40.4
96994,0.005,6320.4,8.5,1.8,1.8,2288.9,8609.3,40.4
30615,0.007,5667.7,8.5,0.3,0.3,321.8,5989.5,40.4
30991,0.007,5204.7,8.5,0.4,0.4,559.6,5764.3,40.4
32663,0.008,5095.7,8.5,0.1,0.1,130.3,5226.1,40.4
30607,0.007,5667.7,8.5,0.3,0.3,321.8,5989.5,40.4
91720,0.008,4529.0,8.5,0.5,0.5,628.6,5157.6,40.4
94402,0.007,5205.6,8.5,0.5,0.5,572.7,5778.3,40.3
99765,0.008,4194.8,8.5,0.6,0.6,807.3,5002.1,40.3
96671,0.008,4312.7,8.5,0.5,0.5,647.9,4960.6,40.3
94398,0.007,5205.6,8.5,0.5,0.5,572.7,5778.3,40.3
27307,0.007,5461.5,8.5,0.3,0.3,319.5,5781.0,40.3
39242,0.007,5264.6,8.5,0.3,0.3,381.8,5646.4,40.2
100701,0.008,4337.6,8.5,0.5,0.5,654.5,4992.1,40.2
104350,0.006,6240.0,8.5,0.2,0.2,229.2,6469.2,40.2
32759,0.007,5326.4,8.5,0.2,0.2,274.0,5600.4,40.2
31235,0.007,5167.5,8.5,0.3,0.3,411.3,5578.8,40.2
30555,0.007,5297.5,8.5,0.4,0.4,476.8,5774.3,40.2
33995,0.006,6240.0,8.5,0.2,0.2,235.4,6475.5,40.2
94933,0.008,4334.7,8.5,0.5,0.5,592.6,4927.3,40.2
104381,0.008,4887.6,8.5,0.4,0.4,451.7,5339.4,40.1
26223,0.008,4726.6,8.5,0.2,0.2,277.4,5004.0,40.1
34819,0.007,5326.4,8.5,0.2,0.2,315.0,5641.4,40.1
101830,0.008,4064.1,8.5,0.5,0.5,687.6,4751.7,40.1
79176,0.007,4809.2,8.5,1.0,1.0,1230.4,6039.7,40.0
65773,0.007,5736.9,8.5,0.2,0.2,220.9,5957.8,39.9
27251,0.005,6297.4,8.5,1.5,1.5,1951.1,8248.4,39.9
31615,0.007,5182.7,8.5,0.5,0.5,630.7,5813.4,39.9
33991,0.007,5069.3,8.5,0.3,0.3,418.5,5487.8,39.9
91740,0.008,4480.1,8.5,0.5,0.5,628.6,5108.7,39.9
101476,0.007,4860.3,8.5,0.6,0.6,747.5,5607.8,39.9
33855,0.005,7335.9,8.5,1.1,1.1,1386.1,8722.1,39.9
138736,0.004,7047.5,8.5,1.5,1.5,1850.8,8898.3,39.9
32131,0.007,5736.9,8.5,0.2,0.2,224.4,5961.3,39.8
24071,0.007,5230.5,8.5,0.2,0.2,295.5,5526.0,39.8
139162,0.01,3615.8,8.5,0.2,0.2,284.5,3900.2,39.8
32415,0.007,5113.1,8.5,0.2,0.2,217.6,5330.7,39.7
32351,0.007,5360.2,8.5,0.2,0.2,281.6,5641.8,39.6
31711,0.007,5275.0,8.5,0.5,0.5,642.6,5917.6,39.6
106579,0.007,5736.9,8.5,0.2,0.2,221.7,5958.7,39.6
79520,0.007,5210.0,8.5,0.5,0.5,657.7,5867.7,39.6
32043,0.007,5736.9,8.5,0.2,0.2,221.7,5958.7,39.6
26987,0.007,5008.0,8.5,0.4,0.4,565.0,5573.0,39.6
32643,0.007,5249.2,8.5,0.3,0.3,408.8,5658.1,39.5
114106,0.004,4364.8,8.5,4.1,4.1,5243.6,9608.4,39.5
80111,0.007,5204.7,8.5,0.4,0.4,503.8,5708.5,39.5
32283,0.007,5000.0,8.5,0.4,0.4,553.0,5553.1,39.4
105566,0.008,4382.2,8.5,0.4,0.4,521.3,4903.5,39.4
112861,0.01,3615.8,8.5,0.2,0.2,237.0,3852.7,39.4
31447,0.006,6076.7,8.5,0.2,0.2,256.2,6332.9,39.4
96567,0.008,4127.6,8.5,0.6,0.6,701.0,4828.6,39.4
31031,0.007,5000.0,8.5,0.4,0.4,553.0,5553.1,39.3
96121,0.005,6226.2,8.5,0.9,0.9,1085.7,7311.9,39.3
30955,0.007,5346.9,8.5,0.3,0.3,383.6,5730.6,39.3
35055,0.018,1833.0,8.5,0.2,0.2,299.3,2132.3,39.3
101631,0.008,4193.8,8.5,0.6,0.6,710.8,4904.6,39.3
31427,0.006,4750.1,8.5,1.2,1.2,1537.9,6288.0,39.3
95815,0.007,5171.4,8.5,0.3,0.3,359.8,5531.2,39.2
138191,0.004,8248.0,8.5,1.5,1.5,1862.2,10110.1,39.1
138747,0.008,4066.0,8.5,0.4,0.4,552.4,4618.4,39.1
94385,0.007,4268.3,8.5,0.9,0.9,1114.5,5382.7,39.1
93155,0.008,4247.3,8.5,0.6,0.6,805.8,5053.2,39.1
32527,0.007,5249.2,8.5,0.3,0.3,353.8,5603.0,39.1
23595,0.006,5116.0,8.5,0.9,0.9,1081.8,6197.8,39.0
93013,0.007,4724.4,8.5,0.6,0.6,778.9,5503.3,39.0
138738,0.007,5000.0,8.5,0.4,0.4,525.9,5525.9,39.0
31751,0.007,5570.4,8.5,0.2,0.2,264.8,5835.2,38.9
32795,0.008,4726.6,8.5,0.2,0.2,248.9,4975.5,38.9
106047,0.01,3732.6,8.5,0.3,0.3,339.0,4071.5,38.9
136117,0.004,4364.8,8.5,4.2,4.2,5317.0,9681.8,38.9
31019,0.007,5324.3,8.5,0.4,0.4,508.2,5832.5,38.9
32143,0.006,5727.3,8.5,0.2,0.2,308.8,6036.1,38.8
95807,0.007,5241.0,8.5,0.4,0.4,456.9,5697.9,38.8
99880,0.008,4724.4,8.5,0.3,0.3,421.7,5146.2,38.7
138743,0.007,5107.5,8.5,0.4,0.4,463.8,5571.3,38.7
